customer_id,risk_score,fraud_occurrence
cust105082,0.1,0
cust105083,0.14,1
cust105084,0.06,0
cust105085,0.21,0
cust105086,0.05,0
cust105087,0.28,0
cust105088,0.1,0
cust105089,0.18,0
cust105090,0.17,0
cust105091,0.09,0
cust105092,0.26,0
cust105093,0.11,0
cust105094,0.24,0
cust105095,0.13,0
cust105096,0.2,0
cust105097,0.13,0
cust105098,0.4,0
cust105099,0.31,0
cust105100,0.53,0
cust105101,0.04,0
cust105102,0.41,1
cust105103,0.25,0
cust105104,0.27,0
cust105105,0.2,0
cust105106,0.21,0
cust105107,0.16,0
cust105108,0.31,0
cust105109,0.2,0
cust105110,0.3,0
cust105111,0.24,0
cust105112,0.43,0
cust105113,0.24,0
cust105114,0.35,0
cust105115,0.16,0
cust105116,0.12,0
cust105117,0.24,1
cust105118,0.19,0
cust105119,0.19,0
cust105120,0.16,0
cust105121,0.15,0
cust105122,0.42,0
cust105123,0.1,0
cust105124,0.23,0
cust105125,0.0,0
cust105126,0.3,0
cust105127,0.26,1
cust105128,0.32,0
cust105129,0.12,0
cust105130,0.01,0
cust105131,0.16,0
cust105132,0.49,0
cust105133,0.19,0
cust105134,0.24,0
cust105135,0.17,0
cust105136,0.3,0
cust105137,0.08,0
cust105138,0.21,0
cust105139,0.23,0
cust105140,0.35,0
cust105141,0.41,0
cust105142,0.0,0
cust105143,0.17,0
cust105144,0.02,0
cust105145,0.11,0
cust105146,0.28,0
cust105147,0.34,0
cust105148,0.35,0
cust105149,0.0,0
cust105150,0.04,0
cust105151,0.05,0
cust105152,0.11,1
cust105153,0.2,0
cust105154,0.26,0
cust105155,0.19,0
cust105156,0.15,0
cust105157,0.35,0
cust105158,0.08,0
cust105159,0.17,0
cust105160,0.06,0
cust105161,0.13,0
cust105162,0.27,0
cust105163,0.0,0
cust105164,0.12,0
cust105165,0.13,0
cust105166,0.15,0
cust105167,0.2,0
cust105168,0.14,0
cust105169,0.12,0
cust105170,0.19,0
cust105171,0.18,0
cust105172,0.01,0
cust105173,0.0,0
cust105174,0.13,0
cust105175,0.28,0
cust105176,0.18,1
cust105177,0.11,0
cust105178,0.31,0
cust105179,0.0,0
cust105180,0.29,1
cust105181,0.28,0
cust105182,0.32,0
cust105183,0.19,0
cust105184,0.17,0
cust105185,0.12,0
cust105186,0.36,0
cust105187,0.09,0
cust105188,0.26,0
cust105189,0.29,0
cust105190,0.23,0
cust105191,0.09,0
cust105192,0.5,0
cust105193,0.23,0
cust105194,0.18,0
cust105195,0.14,0
cust105196,0.1,0
cust105197,0.31,0
cust105198,0.39,0
cust105199,0.37,0
cust105200,0.18,0
cust105201,0.0,0
cust105202,0.13,0
cust105203,0.26,0
cust105204,0.22,0
cust105205,0.16,0
cust105206,0.07,0
cust105207,0.15,0
cust105208,0.31,0
cust105209,0.09,0
cust105210,0.15,0
cust105211,0.28,0
cust105212,0.08,0
cust105213,0.0,0
cust105214,0.26,0
cust105215,0.28,0
cust105216,0.23,0
cust105217,0.03,0
cust105218,0.18,0
cust105219,0.39,0
cust105220,0.03,0
cust105221,0.23,0
cust105222,0.13,0
cust105223,0.23,0
cust105224,0.05,0
cust105225,0.0,0
cust105226,0.27,0
cust105227,0.22,0
cust105228,0.23,0
cust105229,0.02,0
cust105230,0.25,0
cust105231,0.35,0
cust105232,0.14,0
cust105233,0.24,0
cust105234,0.14,0
cust105235,0.31,0
cust105236,0.1,0
cust105237,0.18,0
cust105238,0.3,0
cust105239,0.26,0
cust105240,0.09,0
cust105241,0.2,0
cust105242,0.48,0
cust105243,0.19,0
cust105244,0.47,0
cust105245,0.15,0
cust105246,0.13,0
cust105247,0.24,0
cust105248,0.34,0
cust105249,0.09,0
cust105250,0.17,0
cust105251,0.42,0
cust105252,0.17,0
cust105253,0.35,0
cust105254,0.45,0
cust105255,0.0,0
cust105256,0.21,0
cust105257,0.0,0
cust105258,0.0,0
cust105259,0.17,0
cust105260,0.35,0
cust105261,0.13,0
cust105262,0.38,0
cust105263,0.19,0
cust105264,0.23,0
cust105265,0.2,0
cust105266,0.34,0
cust105267,0.19,0
cust105268,0.35,0
cust105269,0.1,0
cust105270,0.1,0
cust105271,0.18,0
cust105272,0.06,0
cust105273,0.06,0
cust105274,0.27,0
cust105275,0.23,0
cust105276,0.08,0
cust105277,0.34,0
cust105278,0.13,0
cust105279,0.23,0
cust105280,0.06,0
cust105281,0.14,0
cust105282,0.33,0
cust105283,0.35,0
cust105284,0.07,0
cust105285,0.14,0
cust105286,0.14,1
cust105287,0.13,0
cust105288,0.3,0
cust105289,0.15,0
cust105290,0.36,0
cust105291,0.0,0
cust105292,0.26,0
cust105293,0.32,0
cust105294,0.1,0
cust105295,0.16,0
cust105296,0.06,1
cust105297,0.11,0
cust105298,0.08,0
cust105299,0.33,0
cust105300,0.1,0
cust105301,0.41,0
cust105302,0.34,0
cust105303,0.13,1
cust105304,0.18,0
cust105305,0.04,0
cust105306,0.0,0
cust105307,0.3,0
cust105308,0.26,0
cust105309,0.23,0
cust105310,0.37,0
cust105311,0.21,0
cust105312,0.18,0
cust105313,0.2,0
cust105314,0.34,0
cust105315,0.04,0
cust105316,0.18,0
cust105317,0.44,0
cust105318,0.22,0
cust105319,0.14,0
cust105320,0.41,0
cust105321,0.2,0
cust105322,0.33,0
cust105323,0.16,0
cust105324,0.29,0
cust105325,0.15,1
cust105326,0.26,0
cust105327,0.31,0
cust105328,0.05,0
cust105329,0.12,0
cust105330,0.26,0
cust105331,0.28,0
cust105332,0.16,0
cust105333,0.31,1
cust105334,0.4,0
cust105335,0.15,0
cust105336,0.09,0
cust105337,0.25,0
cust105338,0.19,0
cust105339,0.22,0
cust105340,0.34,0
cust105341,0.16,0
cust105342,0.31,0
cust105343,0.32,0
cust105344,0.13,0
cust105345,0.0,0
cust105346,0.0,1
cust105347,0.37,0
cust105348,0.58,1
cust105349,0.26,0
cust105350,0.27,0
cust105351,0.3,0
cust105352,0.17,0
cust105353,0.21,0
cust105354,0.12,0
cust105355,0.27,0
cust105356,0.29,0
cust105357,0.28,0
cust105358,0.07,0
cust105359,0.36,0
cust105360,0.28,0
cust105361,0.2,0
cust105362,0.22,0
cust105363,0.06,0
cust105364,0.19,0
cust105365,0.19,0
cust105366,0.35,0
cust105367,0.21,0
cust105368,0.18,0
cust105369,0.21,0
cust105370,0.21,0
cust105371,0.13,0
cust105372,0.25,0
cust105373,0.11,0
cust105374,0.16,0
cust105375,0.01,0
cust105376,0.24,0
cust105377,0.21,0
cust105378,0.08,0
cust105379,0.15,0
cust105380,0.34,0
cust105381,0.17,0
cust105382,0.0,0
cust105383,0.4,0
cust105384,0.36,0
cust105385,0.19,0
cust105386,0.14,0
cust105387,0.09,0
cust105388,0.19,0
cust105389,0.19,0
cust105390,0.02,0
cust105391,0.22,0
cust105392,0.22,0
cust105393,0.31,0
cust105394,0.2,0
cust105395,0.0,0
cust105396,0.15,1
cust105397,0.03,0
cust105398,0.21,0
cust105399,0.15,0
cust105400,0.26,0
cust105401,0.28,0
cust105402,0.21,0
cust105403,0.01,0
cust105404,0.32,0
cust105405,0.01,0
cust105406,0.16,0
cust105407,0.03,0
cust105408,0.18,0
cust105409,0.38,0
cust105410,0.29,0
cust105411,0.24,0
cust105412,0.16,0
cust105413,0.26,0
cust105414,0.0,0
cust105415,0.05,0
cust105416,0.29,0
cust105417,0.15,0
cust105418,0.35,0
cust105419,0.04,0
cust105420,0.37,0
cust105421,0.24,0
cust105422,0.28,0
cust105423,0.24,0
cust105424,0.56,0
cust105425,0.07,0
cust105426,0.11,0
cust105427,0.11,0
cust105428,0.41,0
cust105429,0.26,1
cust105430,0.2,0
cust105431,0.0,0
cust105432,0.31,0
cust105433,0.31,0
cust105434,0.42,0
cust105435,0.17,0
cust105436,0.1,0
cust105437,0.21,0
cust105438,0.17,0
cust105439,0.06,0
cust105440,0.33,0
cust105441,0.44,0
cust105442,0.29,0
cust105443,0.17,0
cust105444,0.11,0
cust105445,0.24,0
cust105446,0.07,0
cust105447,0.28,0
cust105448,0.17,0
cust105449,0.12,0
cust105450,0.24,0
cust105451,0.2,0
cust105452,0.15,0
cust105453,0.28,0
cust105454,0.13,0
cust105455,0.08,0
cust105456,0.0,0
cust105457,0.54,0
cust105458,0.07,0
cust105459,0.25,0
cust105460,0.34,0
cust105461,0.0,0
cust105462,0.14,0
cust105463,0.34,0
cust105464,0.17,0
cust105465,0.34,0
cust105466,0.18,0
cust105467,0.24,0
cust105468,0.37,0
cust105469,0.05,0
cust105470,0.0,0
cust105471,0.32,0
cust105472,0.45,0
cust105473,0.18,0
cust105474,0.22,0
cust105475,0.13,0
cust105476,0.29,0
cust105477,0.28,0
cust105478,0.27,0
cust105479,0.06,0
cust105480,0.14,1
cust105481,0.23,0
cust105482,0.37,0
cust105483,0.09,0
cust105484,0.0,0
cust105485,0.29,0
cust105486,0.28,0
cust105487,0.17,0
cust105488,0.07,0
cust105489,0.0,0
cust105490,0.19,0
cust105491,0.24,0
cust105492,0.12,0
cust105493,0.17,0
cust105494,0.06,0
cust105495,0.15,0
cust105496,0.16,0
cust105497,0.09,0
cust105498,0.14,0
cust105499,0.1,0
cust105500,0.31,0
cust105501,0.26,0
cust105502,0.08,0
cust105503,0.04,0
cust105504,0.31,0
cust105505,0.29,0
cust105506,0.16,0
cust105507,0.06,0
cust105508,0.02,0
cust105509,0.12,0
cust105510,0.19,0
cust105511,0.15,0
cust105512,0.28,0
cust105513,0.14,0
cust105514,0.16,0
cust105515,0.46,0
cust105516,0.13,0
cust105517,0.24,0
cust105518,0.1,0
cust105519,0.32,0
cust105520,0.09,0
cust105521,0.2,0
cust105522,0.21,0
cust105523,0.36,0
cust105524,0.07,0
cust105525,0.18,0
cust105526,0.03,0
cust105527,0.35,0
cust105528,0.33,0
cust105529,0.29,0
cust105530,0.06,0
cust105531,0.35,0
cust105532,0.24,0
cust105533,0.39,0
cust105534,0.23,0
cust105535,0.33,0
cust105536,0.17,0
cust105537,0.24,0
cust105538,0.18,0
cust105539,0.11,0
cust105540,0.29,0
cust105541,0.3,0
cust105542,0.0,0
cust105543,0.0,0
cust105544,0.42,0
cust105545,0.38,0
cust105546,0.22,0
cust105547,0.2,0
cust105548,0.35,0
cust105549,0.19,0
cust105550,0.4,0
cust105551,0.32,0
cust105552,0.29,0
cust105553,0.14,0
cust105554,0.29,0
cust105555,0.06,0
cust105556,0.29,0
cust105557,0.19,1
cust105558,0.06,0
cust105559,0.06,0
cust105560,0.22,0
cust105561,0.16,0
cust105562,0.26,0
cust105563,0.23,0
cust105564,0.09,0
cust105565,0.18,0
cust105566,0.28,0
cust105567,0.23,0
cust105568,0.19,0
cust105569,0.32,0
cust105570,0.34,0
cust105571,0.3,0
cust105572,0.06,0
cust105573,0.17,0
cust105574,0.25,0
cust105575,0.0,0
cust105576,0.26,0
cust105577,0.16,0
cust105578,0.4,0
cust105579,0.27,0
cust105580,0.21,0
cust105581,0.25,0
cust105582,0.12,0
cust105583,0.29,0
cust105584,0.42,0
cust105585,0.44,0
cust105586,0.22,0
cust105587,0.15,0
cust105588,0.37,0
cust105589,0.2,0
cust105590,0.21,0
cust105591,0.11,0
cust105592,0.35,0
cust105593,0.0,0
cust105594,0.0,0
cust105595,0.12,1
cust105596,0.18,0
cust105597,0.09,0
cust105598,0.1,0
cust105599,0.25,0
cust105600,0.41,0
cust105601,0.01,0
cust105602,0.27,0
cust105603,0.24,0
cust105604,0.36,0
cust105605,0.08,0
cust105606,0.07,0
cust105607,0.12,0
cust105608,0.1,0
cust105609,0.16,0
cust105610,0.28,0
cust105611,0.14,0
cust105612,0.14,0
cust105613,0.34,0
cust105614,0.05,0
cust105615,0.17,0
cust105616,0.11,0
cust105617,0.0,0
cust105618,0.18,0
cust105619,0.14,0
cust105620,0.17,0
cust105621,0.2,0
cust105622,0.03,0
cust105623,0.16,0
cust105624,0.12,0
cust105625,0.11,0
cust105626,0.23,0
cust105627,0.05,0
cust105628,0.14,0
cust105629,0.11,0
cust105630,0.2,0
cust105631,0.44,0
cust105632,0.16,0
cust105633,0.26,0
cust105634,0.2,0
cust105635,0.05,0
cust105636,0.07,1
cust105637,0.31,0
cust105638,0.17,0
cust105639,0.1,0
cust105640,0.22,0
cust105641,0.08,0
cust105642,0.24,1
cust105643,0.16,0
cust105644,0.21,0
cust105645,0.0,1
cust105646,0.22,0
cust105647,0.38,0
cust105648,0.34,0
cust105649,0.21,0
cust105650,0.14,0
cust105651,0.16,0
cust105652,0.07,0
cust105653,0.22,0
cust105654,0.05,0
cust105655,0.06,0
cust105656,0.18,0
cust105657,0.26,0
cust105658,0.28,0
cust105659,0.19,0
cust105660,0.26,0
cust105661,0.32,0
cust105662,0.12,0
cust105663,0.15,0
cust105664,0.09,0
cust105665,0.14,0
cust105666,0.33,0
cust105667,0.05,0
cust105668,0.44,0
cust105669,0.03,0
cust105670,0.23,0
cust105671,0.33,0
cust105672,0.35,1
cust105673,0.2,0
cust105674,0.41,0
cust105675,0.2,0
cust105676,0.38,0
cust105677,0.28,0
cust105678,0.29,0
cust105679,0.17,0
cust105680,0.25,1
cust105681,0.28,0
cust105682,0.2,0
cust105683,0.0,0
cust105684,0.17,0
cust105685,0.18,0
cust105686,0.12,0
cust105687,0.51,0
cust105688,0.16,0
cust105689,0.01,0
cust105690,0.21,0
cust105691,0.06,0
cust105692,0.2,0
cust105693,0.25,0
cust105694,0.0,0
cust105695,0.0,1
cust105696,0.24,0
cust105697,0.35,0
cust105698,0.18,0
cust105699,0.08,0
cust105700,0.25,0
cust105701,0.09,0
cust105702,0.11,0
cust105703,0.4,0
cust105704,0.2,0
cust105705,0.22,0
cust105706,0.25,1
cust105707,0.24,0
cust105708,0.13,0
cust105709,0.28,0
cust105710,0.13,0
cust105711,0.28,0
cust105712,0.06,0
cust105713,0.23,0
cust105714,0.12,0
cust105715,0.4,0
cust105716,0.0,0
cust105717,0.16,0
cust105718,0.19,0
cust105719,0.33,0
cust105720,0.26,0
cust105721,0.26,0
cust105722,0.0,0
cust105723,0.33,0
cust105724,0.33,0
cust105725,0.34,0
cust105726,0.27,0
cust105727,0.12,0
cust105728,0.14,1
cust105729,0.09,0
cust105730,0.22,0
cust105731,0.33,0
cust105732,0.23,0
cust105733,0.18,0
cust105734,0.28,0
cust105735,0.44,0
cust105736,0.13,0
cust105737,0.23,0
cust105738,0.2,0
cust105739,0.0,0
cust105740,0.38,1
cust105741,0.35,0
cust105742,0.25,0
cust105743,0.23,0
cust105744,0.24,1
cust105745,0.21,0
cust105746,0.19,0
cust105747,0.08,0
cust105748,0.23,0
cust105749,0.15,0
cust105750,0.21,0
cust105751,0.37,0
cust105752,0.11,0
cust105753,0.19,0
cust105754,0.01,0
cust105755,0.25,0
cust105756,0.22,0
cust105757,0.16,0
cust105758,0.11,0
cust105759,0.36,0
cust105760,0.21,0
cust105761,0.04,0
cust105762,0.22,0
cust105763,0.18,1
cust105764,0.27,0
cust105765,0.2,0
cust105766,0.24,0
cust105767,0.12,0
cust105768,0.28,0
cust105769,0.3,0
cust105770,0.47,0
cust105771,0.0,0
cust105772,0.13,1
cust105773,0.22,1
cust105774,0.09,0
cust105775,0.24,0
cust105776,0.2,0
cust105777,0.05,0
cust105778,0.2,0
cust105779,0.0,0
cust105780,0.18,0
cust105781,0.09,0
cust105782,0.27,1
cust105783,0.01,0
cust105784,0.42,0
cust105785,0.25,0
cust105786,0.18,0
cust105787,0.27,0
cust105788,0.38,0
cust105789,0.21,0
cust105790,0.2,0
cust105791,0.19,0
cust105792,0.17,0
cust105793,0.09,0
cust105794,0.16,0
cust105795,0.22,0
cust105796,0.2,0
cust105797,0.2,0
cust105798,0.1,0
cust105799,0.1,0
cust105800,0.31,0
cust105801,0.14,0
cust105802,0.0,0
cust105803,0.23,0
cust105804,0.1,0
cust105805,0.35,0
cust105806,0.22,0
cust105807,0.29,0
cust105808,0.18,0
cust105809,0.0,0
cust105810,0.0,0
cust105811,0.13,0
cust105812,0.34,0
cust105813,0.27,0
cust105814,0.1,0
cust105815,0.0,0
cust105816,0.29,0
cust105817,0.26,0
cust105818,0.1,0
cust105819,0.28,0
cust105820,0.44,0
cust105821,0.06,0
cust105822,0.27,0
cust105823,0.21,0
cust105824,0.26,0
cust105825,0.0,0
cust105826,0.4,0
cust105827,0.03,0
cust105828,0.27,0
cust105829,0.19,0
cust105830,0.2,0
cust105831,0.42,1
cust105832,0.0,0
cust105833,0.19,0
cust105834,0.14,0
cust105835,0.05,0
cust105836,0.09,0
cust105837,0.07,0
cust105838,0.16,0
cust105839,0.03,0
cust105840,0.15,0
cust105841,0.02,0
cust105842,0.11,0
cust105843,0.27,0
cust105844,0.23,0
cust105845,0.12,0
cust105846,0.19,0
cust105847,0.07,0
cust105848,0.3,0
cust105849,0.21,0
cust105850,0.19,0
cust105851,0.35,0
cust105852,0.22,0
cust105853,0.22,0
cust105854,0.27,0
cust105855,0.08,0
cust105856,0.31,0
cust105857,0.36,0
cust105858,0.14,0
cust105859,0.19,0
cust105860,0.16,0
cust105861,0.19,0
cust105862,0.28,0
cust105863,0.14,0
cust105864,0.03,0
cust105865,0.19,0
cust105866,0.08,0
cust105867,0.3,0
cust105868,0.18,0
cust105869,0.08,1
cust105870,0.26,0
cust105871,0.0,0
cust105872,0.07,0
cust105873,0.12,0
cust105874,0.11,0
cust105875,0.28,0
cust105876,0.13,0
cust105877,0.18,0
cust105878,0.25,0
cust105879,0.24,0
cust105880,0.0,0
cust105881,0.19,0
cust105882,0.33,0
cust105883,0.31,0
cust105884,0.16,0
cust105885,0.25,0
cust105886,0.36,0
cust105887,0.14,0
cust105888,0.19,0
cust105889,0.02,0
cust105890,0.26,0
cust105891,0.36,1
cust105892,0.2,0
cust105893,0.03,0
cust105894,0.14,0
cust105895,0.02,0
cust105896,0.25,0
cust105897,0.24,0
cust105898,0.15,0
cust105899,0.38,0
cust105900,0.27,0
cust105901,0.02,0
cust105902,0.0,0
cust105903,0.27,1
cust105904,0.28,0
cust105905,0.04,0
cust105906,0.1,0
cust105907,0.0,0
cust105908,0.43,0
cust105909,0.04,0
cust105910,0.19,0
cust105911,0.11,0
cust105912,0.18,0
cust105913,0.23,0
cust105914,0.0,1
cust105915,0.0,0
cust105916,0.26,1
cust105917,0.03,0
cust105918,0.14,0
cust105919,0.28,0
cust105920,0.0,1
cust105921,0.27,0
cust105922,0.19,0
cust105923,0.37,0
cust105924,0.19,0
cust105925,0.18,0
cust105926,0.24,0
cust105927,0.41,0
cust105928,0.27,0
cust105929,0.24,0
cust105930,0.23,1
cust105931,0.03,0
cust105932,0.07,0
cust105933,0.36,0
cust105934,0.22,1
cust105935,0.04,0
cust105936,0.18,1
cust105937,0.1,0
cust105938,0.16,0
cust105939,0.33,0
cust105940,0.11,0
cust105941,0.14,1
cust105942,0.2,0
cust105943,0.18,0
cust105944,0.08,1
cust105945,0.22,0
cust105946,0.25,0
cust105947,0.16,0
cust105948,0.5,0
cust105949,0.02,0
cust105950,0.14,0
cust105951,0.15,0
cust105952,0.45,0
cust105953,0.1,0
cust105954,0.16,0
cust105955,0.41,0
cust105956,0.13,0
cust105957,0.18,0
cust105958,0.0,0
cust105959,0.41,0
cust105960,0.11,0
cust105961,0.18,0
cust105962,0.25,0
cust105963,0.05,0
cust105964,0.23,0
cust105965,0.29,0
cust105966,0.0,0
cust105967,0.31,0
cust105968,0.2,0
cust105969,0.07,0
cust105970,0.23,0
cust105971,0.21,0
cust105972,0.12,0
cust105973,0.27,0
cust105974,0.11,0
cust105975,0.27,0
cust105976,0.3,0
cust105977,0.26,0
cust105978,0.18,0
cust105979,0.2,0
cust105980,0.14,0
cust105981,0.22,0
cust105982,0.16,1
cust105983,0.17,0
cust105984,0.21,0
cust105985,0.21,0
cust105986,0.29,0
cust105987,0.1,0
cust105988,0.0,0
cust105989,0.23,0
cust105990,0.12,0
cust105991,0.12,1
cust105992,0.17,0
cust105993,0.16,0
cust105994,0.31,0
cust105995,0.23,0
cust105996,0.14,0
cust105997,0.12,0
cust105998,0.11,0
cust105999,0.23,1
cust106000,0.0,0
cust106001,0.3,0
cust106002,0.17,1
cust106003,0.12,0
cust106004,0.33,0
cust106005,0.23,0
cust106006,0.29,0
cust106007,0.13,0
cust106008,0.35,0
cust106009,0.17,0
cust106010,0.19,0
cust106011,0.29,0
cust106012,0.17,0
cust106013,0.0,0
cust106014,0.23,0
cust106015,0.12,0
cust106016,0.19,0
cust106017,0.48,0
cust106018,0.07,0
cust106019,0.19,0
cust106020,0.05,0
cust106021,0.1,0
cust106022,0.0,0
cust106023,0.33,0
cust106024,0.26,0
cust106025,0.3,0
cust106026,0.5,0
cust106027,0.19,0
cust106028,0.04,0
cust106029,0.14,0
cust106030,0.23,0
cust106031,0.22,0
cust106032,0.29,0
cust106033,0.04,0
cust106034,0.32,0
cust106035,0.31,0
cust106036,0.14,0
cust106037,0.16,0
cust106038,0.15,0
cust106039,0.41,0
cust106040,0.15,0
cust106041,0.22,0
cust106042,0.04,0
cust106043,0.31,0
cust106044,0.26,0
cust106045,0.19,0
cust106046,0.18,0
cust106047,0.11,0
cust106048,0.15,0
cust106049,0.17,0
cust106050,0.26,0
cust106051,0.41,0
cust106052,0.19,0
cust106053,0.08,0
cust106054,0.1,0
cust106055,0.28,0
cust106056,0.36,1
cust106057,0.41,1
cust106058,0.42,0
cust106059,0.16,0
cust106060,0.22,0
cust106061,0.14,0
cust106062,0.16,0
cust106063,0.17,0
cust106064,0.24,0
cust106065,0.28,0
cust106066,0.13,0
cust106067,0.22,0
cust106068,0.18,0
cust106069,0.09,0
cust106070,0.03,0
cust106071,0.18,0
cust106072,0.23,0
cust106073,0.31,0
cust106074,0.32,0
cust106075,0.27,0
cust106076,0.33,0
cust106077,0.23,0
cust106078,0.04,0
cust106079,0.19,0
cust106080,0.22,0
cust106081,0.21,0
cust106082,0.33,0
cust106083,0.13,0
cust106084,0.23,0
cust106085,0.44,0
cust106086,0.22,0
cust106087,0.18,0
cust106088,0.37,0
cust106089,0.16,0
cust106090,0.02,1
cust106091,0.27,0
cust106092,0.27,0
cust106093,0.11,0
cust106094,0.17,0
cust106095,0.16,0
cust106096,0.11,0
cust106097,0.15,0
cust106098,0.2,0
cust106099,0.0,0
cust106100,0.24,0
cust106101,0.21,0
cust106102,0.42,0
cust106103,0.11,0
cust106104,0.17,0
cust106105,0.13,0
cust106106,0.04,0
cust106107,0.07,0
cust106108,0.23,0
cust106109,0.21,0
cust106110,0.3,0
cust106111,0.14,1
cust106112,0.05,0
cust106113,0.24,0
cust106114,0.21,0
cust106115,0.12,0
cust106116,0.25,0
cust106117,0.14,0
cust106118,0.02,0
cust106119,0.27,0
cust106120,0.05,0
cust106121,0.25,0
cust106122,0.12,0
cust106123,0.29,1
cust106124,0.31,0
cust106125,0.06,0
cust106126,0.19,0
cust106127,0.23,1
cust106128,0.48,0
cust106129,0.06,0
cust106130,0.45,0
cust106131,0.3,0
cust106132,0.1,0
cust106133,0.37,0
cust106134,0.03,0
cust106135,0.33,0
cust106136,0.0,0
cust106137,0.23,0
cust106138,0.33,0
cust106139,0.06,0
cust106140,0.18,0
cust106141,0.0,0
cust106142,0.23,0
cust106143,0.21,0
cust106144,0.22,0
cust106145,0.04,0
cust106146,0.23,0
cust106147,0.4,0
cust106148,0.28,0
cust106149,0.3,0
cust106150,0.29,0
cust106151,0.29,0
cust106152,0.19,0
cust106153,0.32,0
cust106154,0.06,0
cust106155,0.18,0
cust106156,0.11,0
cust106157,0.09,0
cust106158,0.12,0
cust106159,0.26,0
cust106160,0.28,0
cust106161,0.39,0
cust106162,0.22,0
cust106163,0.24,0
cust106164,0.14,0
cust106165,0.23,0
cust106166,0.39,0
cust106167,0.2,0
cust106168,0.2,0
cust106169,0.0,0
cust106170,0.14,0
cust106171,0.0,0
cust106172,0.25,0
cust106173,0.01,0
cust106174,0.38,0
cust106175,0.16,0
cust106176,0.01,0
cust106177,0.08,0
cust106178,0.02,0
cust106179,0.26,0
cust106180,0.22,0
cust106181,0.22,0
cust106182,0.15,0
cust106183,0.32,0
cust106184,0.24,0
cust106185,0.07,0
cust106186,0.12,0
cust106187,0.37,0
cust106188,0.01,0
cust106189,0.11,0
cust106190,0.32,0
cust106191,0.04,0
cust106192,0.21,0
cust106193,0.14,0
cust106194,0.0,0
cust106195,0.1,0
cust106196,0.14,0
cust106197,0.23,1
cust106198,0.12,0
cust106199,0.14,0
cust106200,0.07,0
cust106201,0.27,0
cust106202,0.28,1
cust106203,0.2,0
cust106204,0.28,0
cust106205,0.33,0
cust106206,0.15,0
cust106207,0.29,0
cust106208,0.16,0
cust106209,0.26,0
cust106210,0.31,0
cust106211,0.22,0
cust106212,0.2,0
cust106213,0.09,0
cust106214,0.0,0
cust106215,0.36,0
cust106216,0.25,0
cust106217,0.14,0
cust106218,0.29,0
cust106219,0.08,0
cust106220,0.13,0
cust106221,0.3,0
cust106222,0.0,0
cust106223,0.24,0
cust106224,0.22,0
cust106225,0.36,0
cust106226,0.23,0
cust106227,0.05,0
cust106228,0.35,0
cust106229,0.27,0
cust106230,0.35,0
cust106231,0.45,0
cust106232,0.08,0
cust106233,0.27,0
cust106234,0.15,0
cust106235,0.13,0
cust106236,0.23,0
cust106237,0.3,0
cust106238,0.04,0
cust106239,0.33,0
cust106240,0.27,0
cust106241,0.02,0
cust106242,0.19,0
cust106243,0.04,0
cust106244,0.09,0
cust106245,0.08,0
cust106246,0.19,0
cust106247,0.24,0
cust106248,0.14,0
cust106249,0.32,0
cust106250,0.1,0
cust106251,0.27,0
cust106252,0.29,0
cust106253,0.41,0
cust106254,0.14,0
cust106255,0.4,0
cust106256,0.36,0
cust106257,0.12,0
cust106258,0.18,0
cust106259,0.26,0
cust106260,0.19,0
cust106261,0.27,0
cust106262,0.24,0
cust106263,0.1,0
cust106264,0.34,0
cust106265,0.21,0
cust106266,0.17,0
cust106267,0.18,0
cust106268,0.31,0
cust106269,0.27,0
cust106270,0.35,0
cust106271,0.27,0
cust106272,0.3,0
cust106273,0.23,0
cust106274,0.08,0
cust106275,0.22,0
cust106276,0.11,0
cust106277,0.29,0
cust106278,0.35,0
cust106279,0.18,0
cust106280,0.22,0
cust106281,0.13,0
cust106282,0.03,0
cust106283,0.23,0
cust106284,0.09,0
cust106285,0.0,0
cust106286,0.2,1
cust106287,0.17,0
cust106288,0.41,0
cust106289,0.14,0
cust106290,0.29,0
cust106291,0.22,0
cust106292,0.08,0
cust106293,0.28,0
cust106294,0.18,0
cust106295,0.1,0
cust106296,0.23,0
cust106297,0.25,0
cust106298,0.25,0
cust106299,0.44,0
cust106300,0.29,0
cust106301,0.17,0
cust106302,0.03,0
cust106303,0.14,0
cust106304,0.31,0
cust106305,0.33,0
cust106306,0.43,0
cust106307,0.47,0
cust106308,0.26,0
cust106309,0.27,0
cust106310,0.16,0
cust106311,0.25,0
cust106312,0.27,0
cust106313,0.12,0
cust106314,0.0,0
cust106315,0.26,0
cust106316,0.44,0
cust106317,0.17,0
cust106318,0.31,1
cust106319,0.27,0
cust106320,0.37,0
cust106321,0.07,0
cust106322,0.0,0
cust106323,0.35,0
cust106324,0.39,0
cust106325,0.02,0
cust106326,0.13,0
cust106327,0.14,0
cust106328,0.08,0
cust106329,0.0,0
cust106330,0.09,0
cust106331,0.07,0
cust106332,0.24,1
cust106333,0.46,0
cust106334,0.42,0
cust106335,0.18,0
cust106336,0.15,0
cust106337,0.22,0
cust106338,0.2,0
cust106339,0.14,0
cust106340,0.2,0
cust106341,0.41,0
cust106342,0.09,0
cust106343,0.13,0
cust106344,0.25,0
cust106345,0.22,0
cust106346,0.14,0
cust106347,0.11,0
cust106348,0.2,0
cust106349,0.14,0
cust106350,0.0,0
cust106351,0.4,0
cust106352,0.12,0
